submission_id,age,assignment,comments,condition,correct1,correct2,education,experiment_duration,experiment_end_time,experiment_start_time,gender,image,languages,response,response_time
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e41_3583-766.7.jpg,nein,B,1826
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,A,4158
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,2339
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e49_4000-900.jpg,nein,A,3787
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,2566
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,2603
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e09_1917-233.3.jpg,nein,A,3129
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e01_1500-100.jpg,nein,A,1517
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e41_3583-766.7.jpg,nein,A,3132
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,A,2470
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,3364
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e49_4000-900.jpg,nein,A,2517
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,4171
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,3007
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e09_1917-233.3.jpg,nein,A,2324
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e01_1500-100.jpg,nein,A,1537
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e41_3583-766.7.jpg,nein,B,2241
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,3059
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,3737
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e49_4000-900.jpg,nein,A,3482
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,2484
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,1916
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e09_1917-233.3.jpg,nein,A,4716
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e01_1500-100.jpg,nein,A,2133
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e41_3583-766.7.jpg,nein,A,3254
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,A,2457
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,2630
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e49_4000-900.jpg,nein,A,1819
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,4634
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,5307
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e09_1917-233.3.jpg,nein,A,1500
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e01_1500-100.jpg,nein,A,1801
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e41_3583-766.7.jpg,nein,B,2264
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,2467
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,1709
66,24,correct1,<3,2,A,B,,602149,1648721661566,1648721059417,,images/e49_4000-900.jpg,nein,A,5314
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,2061
66,24,correct1,<3,2,B,A,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,2008
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e10_1917-366.7.jpg,nein,A,3652
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e37_3583-233.3.jpg,nein,B,5090
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e11_1917-500.jpg,nein,A,2638
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e26_2750-633.3.jpg,nein,A,5388
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e39_3583-500.jpg,nein,A,2545
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e22_2750-100.jpg,nein,B,3493
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e20_2333-766.7.jpg,nein,A,2855
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e18_2333-500.jpg,nein,A,1937
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e12_1917-633.3.jpg,nein,B,5900
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e49_4000-900.jpg,nein,A,2295
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e16_2333-233.3.jpg,nein,A,3433
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e02_1500-233.3.jpg,nein,A,2932
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e29_3167-100.jpg,nein,B,3901
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e19_2333-633.3.jpg,nein,A,4014
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e41_3583-766.7.jpg,nein,A,3568
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e33_3167-633.3.jpg,nein,A,1764
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e23_2750-233.3.jpg,nein,B,4592
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e17_2333-366.7.jpg,nein,A,4383
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e03_1500-366.7.jpg,nein,A,3837
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e40_3583-633.3.jpg,nein,A,2901
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e35_3167-900.jpg,nein,A,4842
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e30_3167-233.3.jpg,nein,B,3252
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e14_1917-900.jpg,nein,A,5579
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e46_4000-500.jpg,nein,B,3776
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e15_2333-100.jpg,nein,A,2476
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e21_2333-900.jpg,nein,B,3310
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e47_4000-633.3.jpg,nein,A,2981
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e07_1500-900.jpg,nein,B,3894
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e05_1500-633.3.jpg,nein,B,3883
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e24_2750-366.7.jpg,nein,A,3619
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e42_3583-900.jpg,nein,A,4224
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e36_3583-100.jpg,nein,B,2857
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e25_2750-500.jpg,nein,B,4281
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e09_1917-233.3.jpg,nein,A,2896
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e04_1500-500.jpg,nein,A,3263
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e28_2750-900.jpg,nein,B,2414
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e27_2750-766.7.jpg,nein,B,1697
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e13_1917-766.7.jpg,nein,B,4740
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e44_4000-233.3.jpg,nein,B,2010
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e06_1500-766.7.jpg,nein,B,3420
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e45_4000-366.7.jpg,nein,B,2315
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e34_3167-766.7.jpg,nein,A,3299
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e31_3167-366.7.jpg,nein,B,5653
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e01_1500-100.jpg,nein,A,2411
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e32_3167-500.jpg,nein,B,2675
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e43_4000-100.jpg,nein,B,1991
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e08_1917-100.jpg,nein,A,20928
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e38_3583-366.7.jpg,nein,B,2003
66,24,correct1,<3,2,NA,NA,,602149,1648721661566,1648721059417,,images/e48_4000-766.7.jpg,nein,A,3041
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2268
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,B,3571
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,6799
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,3336
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,4382
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,2546
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2112
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2546
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,1831
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2225
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,B,2658
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,3652
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,1941
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,B,2346
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,3614
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,1917
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,1882
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,1755
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,2748
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2390
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,3560
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,B,2797
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2484
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2260
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,3073
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2334
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,1972
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2933
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2817
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,A,2550
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2822
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2371
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,B,2313
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2132
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2045
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2025
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,1990
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,A,2710
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2268
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2043
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2146
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2620
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2987
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2287
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,B,1907
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2604
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,5744
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,3266
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2079
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2621
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2715
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2711
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,8363
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,2474
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,A,2623
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2861
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2618
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,1867
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,3400
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,B,2169
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,2367
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2623
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,5413
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2274
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,2370
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2189
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2135
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2215
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,1889
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,3204
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,1678
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,B,1935
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2877
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,3199
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2658
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2677
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,B,2731
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2530
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,1461
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,A,4309
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,3980
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2659
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,A,2677
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,1949
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,2842
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,3096
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2473
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2864
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,3360
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,1933
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,3400
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,A,2279
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,2649
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,1835
67,32,correct1,"Nice work, mate!",3,A,B,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,4216
67,32,correct1,"Nice work, mate!",3,B,A,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,2604
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e18_2333-500.jpg,R,A,6156
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e33_3167-633.3.jpg,R,A,5968
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e24_2750-366.7.jpg,R,B,4207
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e40_3583-633.3.jpg,R,B,3316
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e45_4000-366.7.jpg,R,A,3816
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e21_2333-900.jpg,R,B,4650
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e01_1500-100.jpg,R,A,4484
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e43_4000-100.jpg,R,B,2756
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e06_1500-766.7.jpg,R,B,4898
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e05_1500-633.3.jpg,R,B,3023
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e14_1917-900.jpg,R,B,2135
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e32_3167-500.jpg,R,B,2768
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e31_3167-366.7.jpg,R,B,2388
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e08_1917-100.jpg,R,A,4543
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e26_2750-633.3.jpg,R,B,8841
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e23_2750-233.3.jpg,R,B,2553
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e27_2750-766.7.jpg,R,A,4482
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e22_2750-100.jpg,R,B,7927
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e03_1500-366.7.jpg,R,A,4036
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e13_1917-766.7.jpg,R,B,4251
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e20_2333-766.7.jpg,R,B,1909
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e37_3583-233.3.jpg,R,B,3240
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e35_3167-900.jpg,R,A,3763
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e17_2333-366.7.jpg,R,A,3040
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e07_1500-900.jpg,R,B,3633
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e02_1500-233.3.jpg,R,A,4112
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e16_2333-233.3.jpg,R,A,2156
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e47_4000-633.3.jpg,R,B,4138
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e10_1917-366.7.jpg,R,A,5674
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e34_3167-766.7.jpg,R,A,3971
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e46_4000-500.jpg,R,B,8707
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e44_4000-233.3.jpg,R,B,1665
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e36_3583-100.jpg,R,B,2205
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e39_3583-500.jpg,R,B,3328
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e30_3167-233.3.jpg,R,B,2550
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e09_1917-233.3.jpg,R,A,2117
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e41_3583-766.7.jpg,R,A,3600
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e11_1917-500.jpg,R,A,3655
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e38_3583-366.7.jpg,R,B,18639
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e48_4000-766.7.jpg,R,A,2761
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e28_2750-900.jpg,R,B,4906
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e19_2333-633.3.jpg,R,B,3139
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e49_4000-900.jpg,R,A,2759
